permno,date,prc,ret,retx,mcap,in_sp,in_sp_tm5,Adj Close
24053,11/17/2020,56.56999969,-0.018393222,-0.018393222,12831659.89,1,1,-0.004791926
24109,11/17/2020,86.73000336,-0.027799526,-0.027799526,43051906.37,1,1,-0.004791926
24205,11/17/2020,76.61000061,-0.014662372,-0.014662372,150084660.3,1,1,-0.004791926
24272,11/17/2020,79.40000153,0.002651838,0.002651838,4801318.092,0,0,-0.004791926
24328,11/17/2020,14.43000031,-0.015017019,-0.015017019,3976893.654,0,0,-0.004791926
24459,11/17/2020,5.96999979,-0.013223207,-0.013223207,1033299.504,0,0,-0.004791926
24643,11/17/2020,23.5,0.013804991,0.013804991,10249337,1,1,-0.004791926
24766,11/17/2020,312.6300049,-0.000319784,-0.000319784,52120423.89,1,1,-0.004791926
24985,11/17/2020,80.59999847,-0.044231035,-0.044231035,19914647.62,1,1,-0.004791926
25081,11/17/2020,52.00999832,-0.00440282,-0.00440282,7232978.457,1,1,-0.004791926
25232,11/17/2020,33.31000137,0.029675515,0.029675515,14802864.68,1,1,-0.004791926
25320,11/17/2020,49.38000107,-0.01042085,-0.01042085,14926142.3,1,1,-0.004791926
25419,11/17/2020,191.0700073,0.013096507,0.013096507,11950855.75,1,1,-0.004791926
25487,11/17/2020,36.59999847,-0.015070004,-0.015070004,2550397.694,0,0,-0.004791926
25582,11/17/2020,198.4299927,-0.007850037,-0.007850037,42899572.27,1,1,-0.004791926
25590,11/17/2020,42.61999893,0.009474128,0.009474128,3876459.383,0,0,-0.004791926
25785,11/17/2020,8.75,-0.00568184,-0.00568184,34191281.25,1,1,-0.004791926
25953,11/17/2020,125.4100037,-0.003100154,-0.003100154,18071957.76,1,1,-0.004791926
26403,11/17/2020,144.5,-0.001175076,-0.001175076,261120603.5,1,1,-0.004791926
26649,11/17/2020,20.39999962,-0.016867489,-0.016867489,393515.9926,0,0,-0.004791926
26710,11/17/2020,43.66999817,0.000916734,0.000916734,12246988.97,1,1,-0.004791926
26825,11/17/2020,66.31999969,-0.003905109,-0.003905109,22742387.98,1,1,-0.004791926
27043,11/17/2020,173.6199951,-0.000460575,-0.000460575,15827372.37,1,1,-0.004791926
27422,11/17/2020,9.090000153,0.010000017,0.010000017,3629109.841,0,0,-0.004791926
27430,11/17/2020,41.29000092,-0.006018295,-0.006018295,2079942.506,0,0,-0.004791926
27633,11/17/2020,57.66999817,0.001215272,0.001215272,3107778.531,0,0,-0.004791926
27828,11/17/2020,20.5,0.009852255,0.009852255,28156688.5,1,1,-0.004791926
27887,11/17/2020,80.77999878,-0.002469802,-0.002469802,41263877.42,1,1,-0.004791926
27959,11/17/2020,92.91999817,-0.021997726,-0.021997726,68336340.09,1,1,-0.004791926
27983,11/17/2020,22.15999985,-0.023788586,-0.023788586,4564007.089,1,1,-0.004791926
27991,11/17/2020,86.77999878,-0.040468857,-0.040468857,9771167.523,1,1,-0.004791926
28118,11/17/2020,24.39999962,0.029535815,0.029535815,133321.5979,0,0,-0.004791926
28222,11/17/2020,266.2900085,-0.000562956,-0.000562956,58821865.15,1,1,-0.004791926
28310,11/17/2020,59.93000031,-0.013497937,-0.013497937,87540650.4,0,0,-0.004791926
28345,11/17/2020,9.569999695,0.009493687,0.009493687,1469942.383,0,0,-0.004791926
28388,11/17/2020,41.49000168,0.039068405,0.039068405,7930855.311,1,1,-0.004791926
28484,11/17/2020,47.31000137,0.010465649,0.010465649,14530983.06,1,1,-0.004791926
28804,11/17/2020,47.45999908,0.006361307,0.006361307,5868950.947,1,1,-0.004791926
29102,11/17/2020,41.04000092,-0.01393556,-0.01393556,299427.8467,0,0,-0.004791926
29946,11/17/2020,81.23000336,0.000369537,0.000369537,25129313.84,1,1,-0.004791926
30681,11/17/2020,61.84000015,-0.000646427,-0.000646427,13293930.35,1,1,-0.004791926
30940,11/17/2020,33.59999847,-0.008557124,-0.008557124,4373375.801,1,1,-0.004791926
32707,11/17/2020,18.95999908,0.022653623,0.022653623,2037782.782,0,0,-0.004791926
32803,11/17/2020,23.61000061,-0.023169195,-0.023169195,3825174.249,1,1,-0.004791926
32870,11/17/2020,51.33000183,-0.022471843,-0.022471843,27698079.63,1,1,-0.004791926
32986,11/17/2020,100.0500031,-0.012144508,-0.012144508,12341668.13,1,1,-0.004791926
34032,11/17/2020,55.72000122,0.00777718,0.00777718,14580587.04,1,1,-0.004791926
34746,11/17/2020,26.04999924,-0.007619077,-0.007619077,18558540.46,1,1,-0.004791926
34817,11/17/2020,53.86000061,-0.008103105,-0.008103105,16260064.88,1,1,-0.004791926
34833,11/17/2020,12.98999977,0.022834644,0.022834644,12082544.37,1,1,-0.004791926
35044,11/17/2020,15.61999989,0.00064063,0.00064063,14995199.89,1,1,-0.004791926
35554,11/17/2020,124.9700012,-0.015363985,-0.015363985,16034026.07,1,1,-0.004791926
36003,11/17/2020,58,-0.01578144,-0.01578144,19009442,1,1,-0.004791926
36397,11/17/2020,12.46000004,0.004029024,0.004029024,6915300.021,0,0,-0.004791926
36468,11/17/2020,731.0800171,-0.000847335,-0.000847335,66400342.55,1,1,-0.004791926
37584,11/17/2020,21.47999954,0.009873018,0.009873018,10634747.77,1,1,-0.004791926
38093,11/17/2020,117.0800018,-0.002980486,-0.002980486,22417190.87,1,1,-0.004791926
38156,11/17/2020,20.82999992,0.029658942,0.029658942,25278413.05,1,1,-0.004791926
38682,11/17/2020,1.450000048,0.006944438,0.006944438,103530.0034,0,0,-0.004791926
38703,11/17/2020,25.04000092,0.005622542,0.005622542,103477803.8,1,1,-0.004791926
38762,11/17/2020,24.75,0.005280226,0.005280226,9479819.25,1,1,-0.004791926
38850,11/17/2020,31.51000023,0.059872206,0.059872206,1784694.903,0,0,-0.004791926
39490,11/17/2020,11.43999958,0.026929913,0.026929913,4318348.162,1,1,-0.004791926
39538,11/17/2020,14.5,0.009749328,0.009749328,5046580,0,0,-0.004791926
39642,11/17/2020,242.4100037,-0.000659618,-0.000659618,70267145.35,1,1,-0.004791926
39917,11/17/2020,29.18000031,-0.006130801,-0.006130801,21780623.37,1,1,-0.004791926
40125,11/17/2020,22.04999924,0.02558136,0.02558136,5604999.556,1,1,-0.004791926
40272,11/17/2020,114.5100021,-0.002178459,-0.002178459,12244898.06,1,1,-0.004791926
40539,11/17/2020,61.13999939,0.000818452,0.000818452,73310588.81,1,1,-0.004791926
41080,11/17/2020,231.0800018,-0.003364094,-0.003364094,34201457.83,1,1,-0.004791926
41355,11/17/2020,263.1199951,-0.017805887,-0.017805887,33889329.13,1,1,-0.004791926
42200,11/17/2020,133,-0.002400295,-0.002400295,14871395,1,1,-0.004791926
42550,11/17/2020,373.1000061,-0.03050616,-0.03050616,4074625.167,0,0,-0.004791926
42585,11/17/2020,118.4300003,-0.013987181,-0.013987181,13509783.85,1,1,-0.004791926
42796,11/17/2020,18.88999939,0.045957915,0.045957915,762967.0753,0,0,-0.004791926
42877,11/17/2020,133.0399933,0.003393898,0.003393898,14059533.45,1,1,-0.004791926
42906,11/17/2020,12.02000046,-0.000831195,-0.000831195,12228078.69,1,1,-0.004791926
43123,11/17/2020,13.56000042,0.019548889,0.019548889,1719625.013,0,0,-0.004791926
43350,11/17/2020,184.5299988,-0.008116505,-0.008116505,29565949.99,1,1,-0.004791926
43449,11/17/2020,216.0099945,-0.003322111,-0.003322111,160733684.9,1,1,-0.004791926
43553,11/17/2020,85.11000061,0.034394771,0.034394771,33193240.68,1,1,-0.004791926
44206,11/17/2020,91.75,-0.028380815,-0.028380815,31439789,1,1,-0.004791926
44329,11/17/2020,375.5,0.000746226,0.000746226,17485908.5,1,1,-0.004791926
44601,11/17/2020,149.4400024,-0.020707756,-0.020707756,12465986.12,1,1,-0.004791926
44644,11/17/2020,176.1499939,-0.005083362,-0.005083362,75535583.48,1,1,-0.004791926
45225,11/17/2020,14.43999958,0.02995714,0.02995714,408262.1081,0,0,-0.004791926
45356,11/17/2020,44.70999908,-0.014329839,-0.014329839,33266385.4,1,1,-0.004791926
45751,11/17/2020,114.2399979,-0.012277414,-0.012277414,57941498.76,1,1,-0.004791926
45911,11/17/2020,140.7799988,-0.018339062,-0.018339062,23381023.76,1,1,-0.004791926
46578,11/17/2020,209.1000061,0.006885963,0.006885963,26353919.27,1,1,-0.004791926
46674,11/17/2020,98.48000336,-0.010947036,-0.010947036,14207119.2,1,1,-0.004791926
46703,11/17/2020,14.14000034,0.03023679,0.03023679,9973366.442,1,1,-0.004791926
46886,11/17/2020,241.8399963,0.000248149,0.000248149,37354605.83,1,1,-0.004791926
46922,11/17/2020,10.84000015,-0.162934333,-0.162934333,598628.1684,0,0,-0.004791926
47466,11/17/2020,42.04000092,0.026116662,0.026116662,6976664.272,0,0,-0.004791926
47626,11/17/2020,35.58000183,-0.005033459,-0.005033459,9655736.477,0,0,-0.004791926
47896,11/17/2020,116.1100006,-0.010144948,-0.010144948,353857302.3,1,1,-0.004791926
47941,11/17/2020,14.86999989,0.018493116,0.018493116,3255860.825,0,0,-0.004791926
48486,11/17/2020,431.9299927,-0.016754344,-0.016754344,62201806.32,1,1,-0.004791926
48506,11/17/2020,274.6900024,-0.003084874,-0.003084874,51559313.46,1,1,-0.004791926
48653,11/17/2020,422.230011,-0.014724407,-0.014724407,55858074.84,1,1,-0.004791926
48725,11/17/2020,205.8500061,-0.004160421,-0.004160421,138715937.8,1,1,-0.004791926
49015,11/17/2020,43.09999847,0.006538972,0.006538972,8328988.505,1,1,-0.004791926
49154,11/17/2020,163.0399933,-0.008838839,-0.01295556,81620755.36,1,1,-0.004791926
49373,11/17/2020,18.28000069,0.037457425,0.037457425,3526175.572,0,0,-0.004791926
49429,11/17/2020,50.22999954,-0.001391644,-0.001391644,922574.4016,0,0,-0.004791926
49656,11/17/2020,39.43999863,-0.006799307,-0.006799307,34949202.62,1,1,-0.004791926
49680,11/17/2020,229.3500061,-0.001306283,-0.001306283,162924969.3,1,1,-0.004791926
49744,11/17/2020,43.77999878,0.002059971,0.002059971,2927699.858,0,0,-0.004791926
50017,11/17/2020,7.309999943,0.03394622,0.03394622,1873794.215,0,0,-0.004791926
50876,11/17/2020,141.1999969,0.004338862,0.004338862,135069375.5,1,1,-0.004791926
51263,11/17/2020,11.28999996,-0.03173241,-0.03173241,389742.0887,0,0,-0.004791926
51369,11/17/2020,105.9100037,-0.011849194,-0.011849194,17586991.57,1,1,-0.004791926
51625,11/17/2020,50.00999832,0.00240527,0.00240527,8638927.15,0,0,-0.004791926
52038,11/17/2020,74.23000336,-0.009870586,-0.009870586,37789975.1,1,1,-0.004791926
52090,11/17/2020,182.6600037,-0.008252737,-0.008252737,22713406.14,1,1,-0.004791926
52230,11/17/2020,65.52999878,-0.009821721,-0.009821721,7512031.41,1,1,-0.004791926
52329,11/17/2020,105.3000031,-0.017815465,-0.017815465,13710902.8,1,1,-0.004791926
52337,11/17/2020,32.24000168,0.014155419,0.014155419,3397741.537,0,0,-0.004791926
52476,11/17/2020,171.9499969,0.002565462,0.002565462,20916513.48,1,1,-0.004791926
52695,11/17/2020,410.4599915,-0.009818366,-0.009818366,22028566.82,1,1,-0.004791926
52708,11/17/2020,75.70999908,-0.000660019,-0.000660019,20829032.11,1,1,-0.004791926
52978,11/17/2020,91.88999939,0.011002311,0.011002311,12591778.51,1,1,-0.004791926
53065,11/17/2020,21.89999962,0.012014798,0.012014798,8541766.351,1,1,-0.004791926
53225,11/17/2020,458.1099854,0.014707476,0.014707476,1875502.28,0,0,-0.004791926
53613,11/17/2020,61.99000168,0.002101537,0.002101537,69008633.65,1,1,-0.004791926
54148,11/17/2020,43.00999832,0.003265673,0.003265673,11530722.49,1,1,-0.004791926
55212,11/17/2020,49.20000076,0.00387681,0.00387681,2198748.034,0,0,-0.004791926
55976,11/17/2020,149.3699951,-0.020139119,-0.020139119,423277671.8,1,1,-0.004791926
56223,11/17/2020,33.5,0.034269854,0.034269854,3762284.5,0,0,-0.004791926
56274,11/17/2020,35.74000168,-0.021893794,-0.021893794,17459634.14,1,1,-0.004791926
56573,11/17/2020,209.8699951,-0.009393021,-0.009393021,66428050.85,1,1,-0.004791926
57568,11/17/2020,97.13999939,0.003927214,0.003927214,31722718.18,1,1,-0.004791926
57665,11/17/2020,132.2100067,0.016140236,0.016140236,165898306.3,1,1,-0.004791926
57809,11/17/2020,203.9400024,-0.013972824,-0.013972824,11845039.28,0,0,-0.004791926
57817,11/17/2020,20.36000061,0.060969256,0.060969256,3199574.096,0,0,-0.004791926
57904,11/17/2020,43,0.001156615,-0.005320369,30205135,1,1,-0.004791926
58246,11/17/2020,93.79000092,0.006978758,0.006978758,19519668.78,1,1,-0.004791926
58318,11/17/2020,29.52000046,-0.018943161,-0.018943161,2045736.032,0,0,-0.004791926
58413,11/17/2020,91.30999756,-0.015419456,-0.015419456,6906596.905,1,1,-0.004791926
58683,11/17/2020,45.65999985,0.001755112,0.001755112,26951865.09,1,1,-0.004791926
58819,11/17/2020,54.72999954,-0.030297646,-0.030297646,13669419.42,1,1,-0.004791926
59010,11/17/2020,24.55999947,0.016556276,0.016556276,9175443.88,1,1,-0.004791926
59176,11/17/2020,116.4800034,-0.018454494,-0.018454494,93789931.66,1,1,-0.004791926
59248,11/17/2020,45.13000107,0.004675042,0.004675042,9540527.356,1,1,-0.004791926
59300,11/17/2020,40.27999878,0.000248282,0.000248282,11885298.4,1,1,-0.004791926
59328,11/17/2020,45.52999878,-0.014288804,-0.014288804,186581935,1,1,-0.004791926
59408,11/17/2020,27.54999924,-0.00108777,-0.00108777,238695893.3,1,1,-0.004791926
59459,11/17/2020,135.0399933,-0.00917162,-0.00917162,34206845.66,1,1,-0.004791926
59483,11/17/2020,4.96999979,0.066523597,0.066523597,264806.5588,0,0,-0.004791926
60097,11/17/2020,110.1399994,-0.013259302,-0.013259302,148073206.4,1,1,-0.004791926
60206,11/17/2020,172.5800018,-0.011625902,-0.011625902,9356424.799,1,1,-0.004791926
60442,11/17/2020,126.8899994,0.004750958,0.004750958,53801359.74,1,1,-0.004791926
60506,11/17/2020,88.81999969,-0.012233079,-0.012233079,30770800.69,1,1,-0.004791926
60599,11/17/2020,10.14000034,0.006951405,0.006951405,11129035.7,1,1,-0.004791926
60628,11/17/2020,285.0499878,0.018654188,0.018654188,74851846.39,1,1,-0.004791926
60871,11/17/2020,135.8699951,-0.015506119,-0.015506119,50201925.15,1,1,-0.004791926
60943,11/17/2020,42.75999832,-0.003727862,-0.003727862,5661124.458,1,1,-0.004791926
60986,11/17/2020,20.17000008,-0.00933205,-0.00933205,8558131.032,1,1,-0.004791926
61241,11/17/2020,83.36000061,-0.004418998,-0.004418998,100258073.1,1,1,-0.004791926
61399,11/17/2020,159.8600006,-0.01260033,-0.01260033,120811957.4,1,1,-0.004791926
61516,11/17/2020,592.5700073,-0.007769485,-0.007769485,14568926.2,1,1,-0.004791926
61621,11/17/2020,92.5,-0.006764708,-0.006764708,33253750,1,1,-0.004791926
61735,11/17/2020,207.1900024,-0.004037862,-0.004037862,47995564.07,1,1,-0.004791926
61743,11/17/2020,26.87999916,-0.002967356,-0.002967356,1125143.005,0,0,-0.004791926
62092,11/17/2020,479,-0.00413728,-0.00413728,189844465,1,1,-0.004791926
62148,11/17/2020,92.5,-0.005376344,-0.005376344,70741687.5,1,1,-0.004791926
62308,11/17/2020,93.79000092,-0.004986221,-0.004986221,9989854.368,1,1,-0.004791926
62498,11/17/2020,286.7900085,-0.017876104,-0.017876104,21201524.96,1,1,-0.004791926
63467,11/17/2020,47.38999939,-0.005665137,-0.005665137,13461555.84,0,0,-0.004791926
63765,11/17/2020,3.130000114,0.050335601,0.050335601,1895402.869,0,0,-0.004791926
64020,11/17/2020,2.920000076,0.003436423,0.003436423,89795.84235,0,0,-0.004791926
64186,11/17/2020,214.8099976,-0.015987199,-0.015987199,78878445.91,1,1,-0.004791926
64282,11/17/2020,35.45000076,0.019850474,0.019850474,9851165.262,1,1,-0.004791926
64311,11/17/2020,245.6399994,-0.004579183,-0.004579183,62388875.24,1,1,-0.004791926
64390,11/17/2020,94.93000031,-0.010114715,-0.010114715,55591008.18,1,1,-0.004791926
64653,11/17/2020,234.5399933,0.003637258,0.003637258,40998294.45,1,1,-0.004791926
64936,11/17/2020,84.16999817,-0.022075074,-0.022075074,70714245.58,1,1,-0.004791926
64995,11/17/2020,15.67000008,-0.008227855,-0.008227855,15297132.42,1,1,-0.004791926
65402,11/17/2020,56.38000107,-0.000354618,-0.000354618,7632442.645,1,1,-0.004791926
65541,11/17/2020,332.4500122,-0.024214851,-0.024214851,17732883.65,1,1,-0.004791926
65875,11/17/2020,60.75,-0.002299218,-0.002299218,251389210.5,1,1,-0.004791926
65947,11/17/2020,65.94999695,-0.007076201,-0.007076201,27521263.48,1,1,-0.004791926
66093,11/17/2020,29.03000069,0.002071155,0.002071155,206838754.9,1,1,-0.004791926
66157,11/17/2020,44.02999878,-0.00564589,-0.00564589,66325161.05,1,1,-0.004791926
66181,11/17/2020,272.4700012,-0.025396165,-0.025396165,293301967.6,1,1,-0.004791926
66325,11/17/2020,11.03999996,0.012844069,0.012844069,4142627.506,0,0,-0.004791926
66384,11/17/2020,42.72000122,-0.019733837,-0.019733837,12997346.77,1,1,-0.004791926
66800,11/17/2020,38.41999817,-0.001818745,-0.001818745,33096292.7,1,1,-0.004791926
67467,11/17/2020,48.79999924,0.001847673,0.001847673,1915741.57,0,0,-0.004791926
67598,11/17/2020,30.80999947,0.002603317,0.002603317,16585608.1,1,1,-0.004791926
69032,11/17/2020,58.81000137,0.012046132,0.012046132,106293725.8,1,1,-0.004791926
69649,11/17/2020,89.43000031,0.019493833,0.019493833,12216138.04,1,1,-0.004791926
69796,11/17/2020,205.0500031,-0.005094629,-0.005094629,34757000.77,1,1,-0.004791926
70033,11/17/2020,36.15999985,0.005002788,0.005002788,5541194.537,0,0,-0.004791926
70092,11/17/2020,34.61000061,0.012284352,0.012284352,3133727.895,0,0,-0.004791926
70519,11/17/2020,50.72999954,0.00654758,0.00654758,105619859,1,1,-0.004791926
70578,11/17/2020,212.2700043,-0.00520199,-0.00520199,60591411.37,1,1,-0.004791926
71175,11/17/2020,21.39999962,-0.001865714,-0.001865714,4358366.722,1,1,-0.004791926
71298,11/17/2020,25.37000084,-0.018948173,-0.018948173,45108749.44,0,0,-0.004791926
71563,11/17/2020,48.16999817,-0.008235568,-0.008235568,64938841.59,1,1,-0.004791926
72726,11/17/2020,70.55999756,0.010743447,0.010743447,24893426.02,1,1,-0.004791926
73139,11/17/2020,231.4400024,-0.018406974,-0.018406974,86930253.56,1,1,-0.004791926
75034,11/17/2020,19.26000023,0.025013268,0.025013268,13208835.58,1,1,-0.004791926
75100,11/17/2020,131.4600067,-0.000228145,-0.000228145,15955169.55,1,1,-0.004791926
75107,11/17/2020,269.9299927,-0.010339165,-0.010339165,12198136.37,1,1,-0.004791926
75154,11/17/2020,18.04999924,0.027319269,0.027319269,13006251.85,1,1,-0.004791926
75175,11/17/2020,5.980000019,-0.018062418,-0.018062418,345356.9611,0,0,-0.004791926
75186,11/17/2020,48.90000153,0.042866331,0.042866331,87904696.54,1,1,-0.004791926
75241,11/17/2020,95.91000366,0.012670305,0.012670305,15772400.1,1,1,-0.004791926
75341,11/17/2020,39.84999847,-0.001002781,-0.001002781,14822246.78,1,1,-0.004791926
75510,11/17/2020,467.9500122,0.015186029,0.015186029,224484511.9,1,1,-0.004791926
75573,11/17/2020,28.11499977,0.034400273,0.034400273,1480957.613,0,0,-0.004791926
75591,11/17/2020,197.1900024,-0.000354821,-0.000354821,14928466.32,1,1,-0.004791926
75607,11/17/2020,18.88999939,-0.013061651,-0.013061651,11180423.94,1,1,-0.004791926
75694,11/17/2020,307.730011,0.016080122,0.016080122,11881147.99,0,0,-0.004791926
75819,11/17/2020,50.49000168,-0.009999967,-0.009999967,18837213.75,1,1,-0.004791926
75825,11/17/2020,45.66999817,0.007056223,0.007056223,26591082.41,1,1,-0.004791926
75828,11/17/2020,118.5199966,-0.000674552,-0.000674552,34353495.11,1,1,-0.004791926
75912,11/17/2020,99.12999725,0.006191642,0.006191642,11511470.93,0,0,-0.004791926
76076,11/17/2020,41.88000107,-0.015514806,-0.015514806,176964530.8,1,1,-0.004791926
76082,11/17/2020,17.18000031,0.007624696,0.007624696,6847604.522,1,1,-0.004791926
76095,11/17/2020,72,0.013085694,0.013085694,18504720,1,1,-0.004791926
76185,11/17/2020,413.6700134,-0.001086597,-0.001086597,16646495.01,1,1,-0.004791926
76201,11/17/2020,130.4100037,-0.006853963,-0.006853963,31966360.92,1,1,-0.004791926
76226,11/17/2020,32.29000092,0.012225746,0.012225746,18243204.72,1,1,-0.004791926
76230,11/17/2020,57.31000137,-0.02184671,-0.02184671,14337586.9,0,0,-0.004791926
76282,11/17/2020,61.97000122,-0.005935177,-0.005935177,5444994.157,0,0,-0.004791926
76605,11/17/2020,1124.209961,-0.019031132,-0.019031132,26054690.05,1,1,-0.004791926
76614,11/17/2020,538.1500244,-0.037797842,-0.037797842,56428797.11,1,1,-0.004791926
76644,11/17/2020,11.10000038,0,0,2446173.684,0,0,-0.004791926
76708,11/17/2020,28.61000061,-0.006597175,-0.006597175,1490266.322,0,0,-0.004791926
76709,11/17/2020,455.8500061,0.001054112,0.001054112,38884005.52,1,1,-0.004791926
76712,11/17/2020,21.35000038,0.000937668,0.000937668,14200547.1,1,1,-0.004791926
76744,11/17/2020,222.9600067,-0.005841163,-0.005841163,57978074.23,1,1,-0.004791926
76795,11/17/2020,340.7900085,-0.015000873,-0.015000873,18169560.1,1,1,-0.004791926
76804,11/17/2020,11.81000042,-0.008396258,-0.008396258,3998547.272,0,0,-0.004791926
76841,11/17/2020,248.8099976,-0.008567139,-0.008567139,38287380.04,1,1,-0.004791926
77037,11/17/2020,205.9299927,-0.000873359,-0.000873359,24161971.97,1,1,-0.004791926
77129,11/17/2020,15.06999969,-0.010505571,-0.010505571,6517835.148,1,1,-0.004791926
77157,11/17/2020,11.42000008,-0.012110756,-0.012110756,1794835.732,0,0,-0.004791926
77178,11/17/2020,148.7400055,-0.002213737,-0.002213737,168224946.2,1,1,-0.004791926
77182,11/17/2020,48.61999893,-0.011587715,-0.011587715,6635657.454,1,1,-0.004791926
77274,11/17/2020,60.97000122,-0.001964297,-0.001964297,76427603.69,1,1,-0.004791926
77338,11/17/2020,405.6499939,-0.005442914,-0.005442914,42476016.51,1,1,-0.004791926
77357,11/17/2020,221.1999969,-0.00512728,-0.00512728,33759101.13,1,1,-0.004791926
77462,11/17/2020,8.800000191,0.097256817,0.097256817,2730164.859,0,0,-0.004791926
77496,11/17/2020,131.1499939,0.0157218,0.0157218,9337223.815,1,1,-0.004791926
77605,11/17/2020,35.02999878,-0.078885093,-0.078885093,50116543.5,1,1,-0.004791926
77606,11/17/2020,29.18000031,0.115870006,0.115870006,4603874.548,0,0,-0.004791926
77649,11/17/2020,195.2100067,-0.001891784,-0.001891784,16603196.7,1,1,-0.004791926
77659,11/17/2020,20.12000084,-0.02044791,-0.02044791,2562282.107,0,0,-0.004791926
77661,11/17/2020,73.47000122,-0.008903225,-0.008903225,26721259.85,1,1,-0.004791926
77702,11/17/2020,98.59999847,0.00838617,0.00838617,115726818.2,1,1,-0.004791926
77730,11/17/2020,63.77999878,-0.014828531,-0.014828531,18767328.42,1,1,-0.004791926
78034,11/17/2020,27.68000031,-0.012134195,-0.012134195,2670981.629,0,0,-0.004791926
78840,11/17/2020,135.6399994,0.00392272,0.00392272,10790161.95,0,0,-0.004791926
78927,11/17/2020,9.659999847,-0.010245941,-0.010245941,1866225.031,0,0,-0.004791926
78975,11/17/2020,358.75,0.004733105,0.004733105,94258333.75,1,1,-0.004791926
78987,11/17/2020,127.3700027,-0.017585741,-0.017585741,33164091.84,1,1,-0.004791926
79057,11/17/2020,150.0299988,-0.00878701,-0.00878701,67718440.43,1,1,-0.004791926
79089,11/17/2020,10.71000004,0.191323727,0.191323727,551286.542,0,0,-0.004791926
79094,11/17/2020,38.33000183,-0.016422873,-0.016422873,5732251.774,0,0,-0.004791926
79103,11/17/2020,450.3299866,-0.023632513,-0.023632513,32625506.87,1,1,-0.004791926
79108,11/17/2020,32.63999939,-0.008806587,-0.008806587,2123754.2,0,0,-0.004791926
79129,11/17/2020,17.43000031,-0.005704528,-0.005704528,682018.4819,0,0,-0.004791926
79145,11/17/2020,75.33999634,-0.002119254,-0.002119254,16807449.1,1,1,-0.004791926
79237,11/17/2020,1.179999948,0,0,725243.3078,0,0,-0.004791926
79265,11/17/2020,37.22999954,-0.026157469,-0.026157469,4882528.29,1,1,-0.004791926
79323,11/17/2020,99.37000275,0.013359221,0.013359221,31034841.78,1,1,-0.004791926
79452,11/17/2020,101.8099976,0.000491307,0.000491307,9915886.522,0,0,-0.004791926
79545,11/17/2020,38,-0.019101746,-0.019101746,9291722,1,1,-0.004791926
79547,11/17/2020,62.5,-0.003984064,-0.003984064,23265812.5,1,1,-0.004791926
79637,11/17/2020,133.2700043,0.002708604,0.002708604,10355079.33,1,1,-0.004791926
79678,11/17/2020,77.11000061,-0.004261387,-0.004261387,59595003.74,1,1,-0.004791926
79698,11/17/2020,158.7100067,-0.001949425,-0.001949425,14162170.03,1,1,-0.004791926
79782,11/17/2020,48.27000046,-0.015098916,-0.015098916,8190453.678,1,1,-0.004791926
79785,11/17/2020,4277.259766,-0.009441811,-0.009441811,15834415.65,1,1,-0.004791926
79879,11/17/2020,13.31999969,-0.002247242,-0.002247242,3050200.01,0,0,-0.004791926
79881,11/17/2020,28.36000061,0.012134195,0.012134195,2773211.02,0,0,-0.004791926
79906,11/17/2020,82.98000336,-0.016241793,-0.016241793,18172288.82,1,1,-0.004791926
80080,11/17/2020,97.01000214,-0.010102019,-0.010102019,13130303.79,1,1,-0.004791926
80100,11/17/2020,78.95999908,0,0,24152837.24,1,1,-0.004791926
80183,11/17/2020,130.9100037,-0.01050642,-0.01050642,14972177.12,1,1,-0.004791926
80191,11/17/2020,127.9499969,-0.007524055,-0.007524055,13608505.78,1,1,-0.004791926
80204,11/17/2020,269.3299866,-0.006931916,-0.006931916,16772255.58,1,1,-0.004791926
80286,11/17/2020,131.6799927,-0.008583155,-0.008583155,15340324.11,1,1,-0.004791926
80320,11/17/2020,116.1900024,0.001206371,0.001206371,27434551,1,1,-0.004791926
80381,11/17/2020,174.1199951,0.004441817,0.004441817,24506344.59,1,1,-0.004791926
80399,11/17/2020,8.979999542,-0.006637215,-0.006637215,1342186.652,0,0,-0.004791926
80539,11/17/2020,17.55999947,0.035988122,0.035988122,3150246.344,0,0,-0.004791926
80563,11/17/2020,65.41999817,0.012066813,0.012066813,10161295.8,0,0,-0.004791926
80681,11/17/2020,260,-0.011218909,-0.011218909,16953300,1,1,-0.004791926
80711,11/17/2020,32.29000092,0.002795036,0.002795036,6122700.814,1,1,-0.004791926
81045,11/17/2020,62.81999969,-0.025593322,-0.025593322,21675349.87,1,1,-0.004791926
81055,11/17/2020,87.76000214,-0.00959258,-0.00959258,40141424.98,1,1,-0.004791926
81061,11/17/2020,173.6399994,-0.054557357,-0.054557357,28162671.5,1,1,-0.004791926
81481,11/17/2020,93.81999969,-0.018721901,-0.018721901,22066463.93,1,1,-0.004791926
81540,11/17/2020,104.8899994,-0.03779472,-0.03779472,21412454.26,1,1,-0.004791926
81593,11/17/2020,25.53000069,0.001176498,0.001176498,2319502.682,0,0,-0.004791926
81655,11/17/2020,108.5299988,-0.014080696,-0.014080696,14130605.84,1,1,-0.004791926
81677,11/17/2020,71.38999939,-0.002515025,-0.002515025,13587373.02,1,1,-0.004791926
81696,11/17/2020,34.04999924,0.033697654,0.033697654,9790430.331,1,1,-0.004791926
81736,11/17/2020,214.1499939,-0.006448916,-0.006448916,31033546.37,1,1,-0.004791926
